Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX
Date,,,,,,,,,,,,,,,,,,
2024-04-02,70.52999877929688,,66.20999908447266,70.52999877929688,,66.20999908447266,70.52999877929688,,66.76000213623047,70.52999877929688,,65.41000366210938,70.52999877929688,,66.19999694824219,0.0,,14022275
2024-04-03,70.93000030517578,,66.58000183105469,70.93000030517578,,66.58000183105469,70.93000030517578,,67.66999816894531,70.93000030517578,,65.70999908447266,70.93000030517578,,66.22000122070312,0.0,,12346591
2024-04-04,69.76000213623047,,65.01000213623047,69.76000213623047,,65.01000213623047,69.76000213623047,,66.69000244140625,69.76000213623047,,64.95999908447266,69.76000213623047,,66.68000030517578,0.0,,12262859
2024-04-05,70.68000030517578,,66.62000274658203,70.68000030517578,,66.62000274658203,70.68000030517578,,66.94999694824219,70.68000030517578,,64.70999908447266,70.68000030517578,,65.02999877929688,0.0,,18417319
2024-04-08,69.7699966430664,,66.0,69.7699966430664,,66.0,69.7699966430664,,66.66999816894531,69.7699966430664,,65.41000366210938,69.7699966430664,,66.61000061035156,0.0,,9719657
2024-04-09,69.75,,65.76000213623047,69.75,,65.76000213623047,69.75,,66.27999877929688,69.75,,65.55999755859375,69.75,,66.0,0.0,,11196796
2024-04-10,69.8499984741211,,65.16999816894531,69.8499984741211,,65.16999816894531,69.8499984741211,,65.83999633789062,69.8499984741211,,64.30999755859375,69.8499984741211,,65.76000213623047,0.0,,14785989
2024-04-11,71.16999816894531,,65.87999725341797,71.16999816894531,,65.87999725341797,71.16999816894531,,66.04000091552734,71.16999816894531,,64.58999633789062,71.16999816894531,,65.19000244140625,0.0,,12867625
2024-04-12,70.80000305175781,,64.91000366210938,70.80000305175781,,64.91000366210938,70.80000305175781,,65.86000061035156,70.80000305175781,,64.56999969482422,70.80000305175781,,65.86000061035156,0.0,,9928966
2024-04-15,69.68000030517578,,65.36000061035156,69.68000030517578,,65.36000061035156,69.68000030517578,,65.9800033569336,69.68000030517578,,64.30999755859375,69.68000030517578,,64.69999694824219,0.0,,12808427
2024-04-16,71.37999725341797,,63.400001525878906,71.37999725341797,,63.400001525878906,71.37999725341797,,65.68000030517578,71.37999725341797,,63.400001525878906,71.37999725341797,,65.43000030517578,0.0,,17751615
2024-04-17,69.79000091552734,,63.619998931884766,69.79000091552734,,63.619998931884766,69.79000091552734,,64.2699966430664,69.79000091552734,,63.02000045776367,69.79000091552734,,63.47999954223633,0.0,,25287975
2024-04-18,70.08999633789062,,63.189998626708984,70.08999633789062,,63.189998626708984,70.08999633789062,,63.9900016784668,70.08999633789062,,62.72999954223633,70.08999633789062,,63.619998931884766,0.0,,21323891
2024-04-19,67.19999694824219,,64.27999877929688,67.19999694824219,,64.27999877929688,67.19999694824219,,64.5,67.19999694824219,,63.040000915527344,67.19999694824219,,63.93000030517578,0.0,,10005115
2024-04-22,68.19999694824219,,64.08999633789062,68.19999694824219,,64.08999633789062,68.19999694824219,,64.8499984741211,68.19999694824219,,63.61000061035156,68.19999694824219,,64.41999816894531,0.0,,10642610
2024-04-23,69.05000305175781,,65.02999877929688,69.05000305175781,,65.02999877929688,69.05000305175781,,65.43000030517578,69.05000305175781,,63.90999984741211,69.05000305175781,,64.33999633789062,0.0,,15439905
2024-04-24,68.87999725341797,,65.91999816894531,68.87999725341797,,65.91999816894531,68.87999725341797,,66.77999877929688,68.87999725341797,,64.91000366210938,68.87999725341797,,65.20999908447266,0.0,,16669659
2024-04-25,68.18000030517578,,67.66999816894531,68.18000030517578,,67.66999816894531,68.18000030517578,,68.25,68.18000030517578,,66.25,68.18000030517578,,66.5199966430664,0.0,,31979030
2024-04-26,69.7300033569336,,66.6500015258789,69.7300033569336,,66.6500015258789,69.7300033569336,,67.83999633789062,69.7300033569336,,66.25,69.7300033569336,,67.31999969482422,0.0,,12269742
2024-04-29,68.83000183105469,,66.9800033569336,68.83000183105469,,66.9800033569336,68.83000183105469,,67.04000091552734,68.83000183105469,,66.11000061035156,68.83000183105469,,66.83999633789062,0.0,,15585572
2024-04-30,68.11000061035156,,63.849998474121094,68.11000061035156,,63.849998474121094,68.11000061035156,,67.68000030517578,68.11000061035156,,63.849998474121094,68.11000061035156,,66.88999938964844,0.0,,27162419
2024-05-02,68.1500015258789,,63.310001373291016,68.1500015258789,,63.310001373291016,68.1500015258789,,64.37000274658203,68.1500015258789,,63.25,68.1500015258789,,64.37000274658203,0.0,,27230978
2024-05-03,69.56999969482422,,64.23999786376953,69.56999969482422,,64.23999786376953,69.56999969482422,,64.55000305175781,69.56999969482422,,63.36000061035156,69.56999969482422,,63.4900016784668,0.0,,12095707
2024-05-06,70.80000305175781,,65.73999786376953,70.80000305175781,,65.73999786376953,70.80000305175781,,65.8499984741211,70.80000305175781,,63.779998779296875,70.80000305175781,,64.58999633789062,0.0,,17157672
2024-05-07,70.79000091552734,,65.51000213623047,70.79000091552734,,65.51000213623047,70.79000091552734,,65.8499984741211,70.79000091552734,,64.80999755859375,70.79000091552734,,65.8499984741211,0.0,,27626193
2024-05-08,70.83999633789062,,66.4800033569336,70.83999633789062,,66.4800033569336,70.83999633789062,,66.7699966430664,70.83999633789062,,65.11000061035156,70.83999633789062,,65.23999786376953,0.0,,35848812
2024-05-09,70.2699966430664,,68.5199966430664,70.2699966430664,,68.5199966430664,70.2699966430664,,68.56999969482422,70.2699966430664,,65.11000061035156,70.2699966430664,,65.23999786376953,0.0,,30775481
2024-05-10,70.44000244140625,,69.06999969482422,70.44000244140625,,69.06999969482422,70.44000244140625,,69.19999694824219,70.44000244140625,,68.11000061035156,70.44000244140625,,68.11000061035156,0.0,,19754195
2024-05-13,70.45999908447266,,68.38999938964844,70.45999908447266,,68.38999938964844,70.45999908447266,,69.44999694824219,70.45999908447266,,68.08999633789062,70.45999908447266,,69.13999938964844,0.0,,14583702
2024-05-14,71.18000030517578,,67.12999725341797,71.18000030517578,,67.12999725341797,71.18000030517578,,68.73999786376953,71.18000030517578,,66.58999633789062,71.18000030517578,,68.73999786376953,0.0,,14760832
2024-05-15,71.91000366210938,,67.93000030517578,71.91000366210938,,67.93000030517578,71.91000366210938,,68.94000244140625,71.91000366210938,,66.80999755859375,71.91000366210938,,67.05000305175781,0.0,,11500471
2024-05-16,71.62999725341797,,68.30000305175781,71.62999725341797,,68.30000305175781,71.62999725341797,,68.80000305175781,71.62999725341797,,67.30999755859375,71.62999725341797,,67.61000061035156,0.0,,14951215
2024-05-17,71.20999908447266,,67.98999786376953,71.20999908447266,,67.98999786376953,71.20999908447266,,68.04000091552734,71.20999908447266,,67.12000274658203,71.20999908447266,,67.81999969482422,0.0,,6770407
2024-05-20,71.6500015258789,,68.23999786376953,71.6500015258789,,68.23999786376953,71.6500015258789,,68.27999877929688,71.6500015258789,,67.5199966430664,71.6500015258789,,68.0,0.0,,20053651
2024-05-21,72.11000061035156,,66.95999908447266,72.11000061035156,,66.95999908447266,72.11000061035156,,67.87999725341797,72.11000061035156,,66.61000061035156,72.11000061035156,,67.5999984741211,0.0,,11037944
2024-05-22,72.22000122070312,,66.6500015258789,72.22000122070312,,66.6500015258789,72.22000122070312,,66.91000366210938,72.22000122070312,,65.26000213623047,72.22000122070312,,66.77999877929688,0.0,,20095554
2024-05-23,73.25,,66.41999816894531,73.25,,66.41999816894531,73.25,,67.23999786376953,73.25,,65.98999786376953,73.25,,66.36000061035156,0.0,,9669740
2024-05-24,74.36000061035156,,65.19999694824219,74.36000061035156,,65.19999694824219,74.36000061035156,,66.01000213623047,74.36000061035156,,63.849998474121094,74.36000061035156,,66.01000213623047,0.0,,15953814
2024-05-27,74.2300033569336,,65.0199966430664,74.2300033569336,,65.0199966430664,74.2300033569336,,65.2300033569336,74.2300033569336,,64.91000366210938,74.2300033569336,,65.2300033569336,0.0,,1062384
2024-05-28,76.37000274658203,,64.44999694824219,76.37000274658203,,64.44999694824219,76.37000274658203,,65.5,76.37000274658203,,64.05999755859375,76.37000274658203,,65.0,0.0,,15255760
2024-05-29,76.69999694824219,,63.81999969482422,76.69999694824219,,63.81999969482422,76.69999694824219,,64.79000091552734,76.69999694824219,,63.40999984741211,76.69999694824219,,64.79000091552734,0.0,,20600557
2024-05-30,75.37999725341797,,63.59000015258789,75.37999725341797,,63.59000015258789,75.37999725341797,,64.18000030517578,75.37999725341797,,63.5,75.37999725341797,,63.650001525878906,0.0,,27543971
2024-05-31,75.05999755859375,,63.75,75.05999755859375,,63.75,75.05999755859375,,64.63999938964844,75.05999755859375,,63.11000061035156,75.05999755859375,,63.31999969482422,0.0,,50215927
2024-06-03,79.5,,60.06999969482422,79.5,,60.06999969482422,79.5,,63.9900016784668,79.5,,59.36000061035156,79.5,,63.310001373291016,0.0,,22504351
2024-06-04,,,61.52000045776367,,,61.52000045776367,,,62.38999938964844,,,60.2599983215332,,,60.380001068115234,,,28612957
2024-06-05,81.33000183105469,,62.75,81.33000183105469,,62.75,81.33000183105469,,63.27000045776367,81.33000183105469,,61.060001373291016,81.33000183105469,,61.54999923706055,0.0,,28782822
2024-06-06,82.75,,63.40999984741211,82.75,,63.40999984741211,82.75,,64.19000244140625,82.75,,62.599998474121094,82.75,,62.689998626708984,0.0,,24721104
2024-06-07,84.95999908447266,,62.38999938964844,84.95999908447266,,62.38999938964844,84.95999908447266,,64.0,84.95999908447266,,61.81999969482422,84.95999908447266,,63.54999923706055,0.0,,29365721
2024-06-10,84.88999938964844,,62.459999084472656,84.88999938964844,,62.459999084472656,84.88999938964844,,62.7599983215332,84.88999938964844,,61.939998626708984,84.88999938964844,,62.54999923706055,0.0,,17294833
2024-06-11,86.55999755859375,,62.189998626708984,86.55999755859375,,62.189998626708984,86.55999755859375,,62.97999954223633,86.55999755859375,,61.77000045776367,86.55999755859375,,62.5,0.0,,41540942
2024-06-12,89.16999816894531,,61.0,89.16999816894531,,61.0,89.16999816894531,,62.88999938964844,89.16999816894531,,60.84000015258789,89.16999816894531,,62.220001220703125,0.0,,27065990
2024-06-13,88.33000183105469,,60.959999084472656,88.33000183105469,,60.959999084472656,88.33000183105469,,62.099998474121094,88.33000183105469,,60.63999938964844,88.33000183105469,,61.13999938964844,0.0,,25631348
2024-06-14,88.7300033569336,,60.779998779296875,88.7300033569336,,60.779998779296875,88.7300033569336,,61.20000076293945,88.7300033569336,,59.439998626708984,88.7300033569336,,60.970001220703125,0.0,,24382312
2024-06-17,89.48999786376953,,61.2599983215332,89.48999786376953,,61.2599983215332,89.48999786376953,,61.380001068115234,89.48999786376953,,59.810001373291016,89.48999786376953,,60.88999938964844,0.0,,21096626
2024-06-18,89.37000274658203,,62.25,89.37000274658203,,62.25,89.37000274658203,,62.63999938964844,89.37000274658203,,60.709999084472656,89.37000274658203,,60.7599983215332,0.0,,18537010
2024-06-19,89.55999755859375,,62.58000183105469,89.55999755859375,,62.58000183105469,89.55999755859375,,62.59000015258789,89.55999755859375,,61.9900016784668,89.55999755859375,,62.22999954223633,0.0,,2504849
2024-06-20,88.52999877929688,,62.310001373291016,88.52999877929688,,62.310001373291016,88.52999877929688,,62.540000915527344,88.52999877929688,,61.349998474121094,88.52999877929688,,62.29999923706055,0.0,,17612571
2024-06-21,86.4800033569336,,62.06999969482422,86.4800033569336,,62.06999969482422,86.4800033569336,,62.84000015258789,86.4800033569336,,61.459999084472656,86.4800033569336,,62.279998779296875,0.0,,82513975
2024-06-24,83.91999816894531,,60.65999984741211,83.91999816894531,,60.65999984741211,83.91999816894531,,62.400001525878906,83.91999816894531,,60.349998474121094,83.91999816894531,,61.529998779296875,0.0,,14612810
2024-06-25,86.33999633789062,,62.83000183105469,86.33999633789062,,62.83000183105469,86.33999633789062,,62.83000183105469,86.33999633789062,,60.11000061035156,86.33999633789062,,60.720001220703125,0.0,,26989682
2024-06-26,87.8499984741211,,62.09000015258789,87.8499984741211,,62.09000015258789,87.8499984741211,,62.779998779296875,87.8499984741211,,61.119998931884766,87.8499984741211,,62.29999923706055,0.0,,29297781
2024-06-27,88.08000183105469,,62.04999923706055,88.08000183105469,,62.04999923706055,88.08000183105469,,62.25,88.08000183105469,,61.5,88.08000183105469,,61.9900016784668,0.0,,24832393
2024-06-28,86.63999938964844,,62.4900016784668,86.63999938964844,,62.4900016784668,86.63999938964844,,62.939998626708984,86.63999938964844,,61.880001068115234,86.63999938964844,,62.47999954223633,0.0,,16473690
2024-07-01,87.37999725341797,,62.72999954223633,87.37999725341797,,62.72999954223633,87.37999725341797,,62.88999938964844,87.37999725341797,,62.02000045776367,87.37999725341797,,62.4900016784668,0.0,,24792669
2024-07-02,87.63999938964844,,61.70000076293945,87.63999938964844,,61.70000076293945,87.63999938964844,,62.84000015258789,87.63999938964844,,60.79999923706055,87.63999938964844,,62.310001373291016,0.0,,16290611
2024-07-03,88.19999694824219,,61.560001373291016,88.19999694824219,,61.560001373291016,88.19999694824219,,63.09000015258789,88.19999694824219,,61.36000061035156,88.19999694824219,,61.70000076293945,0.0,,11318006
2024-07-04,87.72000122070312,,61.54999923706055,87.72000122070312,,61.54999923706055,87.72000122070312,,61.70000076293945,87.72000122070312,,61.040000915527344,87.72000122070312,,61.70000076293945,0.0,,1281188
2024-07-05,88.94999694824219,,61.619998931884766,88.94999694824219,,61.619998931884766,88.94999694824219,,61.72999954223633,88.94999694824219,,61.119998931884766,88.94999694824219,,61.459999084472656,0.0,,17725263
2024-07-08,88.68000030517578,,61.83000183105469,88.68000030517578,,61.83000183105469,88.68000030517578,,62.09000015258789,88.68000030517578,,61.209999084472656,88.68000030517578,,61.369998931884766,0.0,,15076736
2024-07-09,88.45999908447266,,64.05999755859375,88.45999908447266,,64.05999755859375,88.45999908447266,,64.08000183105469,88.45999908447266,,61.61000061035156,88.45999908447266,,61.61000061035156,0.0,,24384664
2024-07-10,88.86000061035156,,64.38999938964844,88.86000061035156,,64.38999938964844,88.86000061035156,,65.01000213623047,88.86000061035156,,63.900001525878906,88.86000061035156,,64.43000030517578,0.0,,22740466
2024-07-11,86.04000091552734,,65.41000366210938,86.04000091552734,,65.41000366210938,86.04000091552734,,65.76000213623047,86.04000091552734,,64.01000213623047,86.04000091552734,,64.69999694824219,0.0,,15716862
2024-07-12,85.30999755859375,,68.02999877929688,85.30999755859375,,68.02999877929688,85.30999755859375,,68.73999786376953,85.30999755859375,,65.20999908447266,85.30999755859375,,65.20999908447266,0.0,,20412780
2024-07-15,86.05999755859375,,67.19999694824219,86.05999755859375,,67.19999694824219,86.05999755859375,,68.27999877929688,86.05999755859375,,66.91000366210938,86.05999755859375,,67.61000061035156,0.0,,16868438
2024-07-16,84.86000061035156,,65.81999969482422,84.86000061035156,,65.81999969482422,84.86000061035156,,67.95999908447266,84.86000061035156,,65.33000183105469,84.86000061035156,,67.4000015258789,0.0,,26674120
